"","CodAlumno","IdCursoPeriodo","Periodo","SiglaCurso","Seccion","Año","Semestre","NotaFinal","Ranking"
"836",426520,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.9",7
"837",426521,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"3",67
"838",426521,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"4.7",44
"839",426526,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"4.1",60
"840",426526,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"3.8",43
"841",426528,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"4.6",43
"842",426529,"F54C199D-8DD2-4480-8F0B-1467179EA18A",20232,"MAT1620",2,2023,2,"2",65
"843",426529,"2892D0EE-396A-4753-A520-22D4F4225E9A",20241,"MAT1620",6,2024,1,"2.8",32
"844",426529,"BF6B3D24-B053-43B1-9893-3553415075E0",20242,"MAT1620",6,2024,2,NA,1
"845",426530,"2A1AE5C7-C169-495C-9F42-10DEE1E0B62F",20232,"MAT1620",4,2023,2,"4.4",59
"846",426530,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"4.7",33
"847",426530,"333DD8D0-7101-4F21-8043-AE6B6D175183",20231,"MAT1610",15,2023,1,"4.3",32
"848",426530,"918A23EF-467F-48FD-BF93-D50177321D55",20231,"MAT1203",3,2023,1,"4.2",46
"849",426531,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"2.6",69
"850",426531,"13D7DEB2-B8B4-426E-A96B-15811CC0FB5B",20242,"QIM100E",1,2024,2,NA,1
"851",426531,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"4.7",35
"852",426531,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"3",55
"853",426532,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"4.1",10
"854",426533,"C44B59A9-BAE4-4FBB-A636-124B1EF49F98",20232,"MAT1203",1,2023,2,"3.3",16
"855",426533,"67215493-6AE0-4FEC-A01B-522013D93D86",20232,"MAT1610",9,2023,2,"2.8",40
"856",426533,"6200A2EB-2C17-47A8-B46B-685B82A1A5EE",20231,"MAT1610",5,2023,1,"2.9",6
"857",426533,"506901EB-5DC2-4880-8E95-C6D6AC79EF52",20233,"MAT1610",2,2023,3,"2",35
"858",426535,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"4.5",44
"859",426537,"6FC7B952-C2B8-4607-91E0-5A28BAAFC685",20232,"MAT1620",10,2023,2,"4.5",21
"860",426537,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"3.9",23
"861",426541,"38C9A27C-8505-4FAD-AF3B-4399C984F0A0",20233,"MAT1620",2,2023,3,"5.2",14
"862",426541,"29FE73D1-25B3-469B-A18F-A9A9AB3FAED1",20232,"MAT1620",3,2023,2,"3.7",84
"863",426541,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"2.7",70
"864",426542,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"5",3
"865",426546,"2832374B-C04B-4C0C-8DE5-2562F67F7404",20232,"MAT1620",6,2023,2,"5.1",24
"866",426546,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"3.8",43
"867",426549,"0AEEF5F8-BA3C-42C1-8901-29ED83BE5AB5",20232,"MAT1620",8,2023,2,"4.5",54
"868",426549,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"3.5",59
"869",426550,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"4.2",9
"870",426551,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.3",12
"871",426552,"4E2D61C6-072A-4CF1-A35A-7B2E2F3D19A7",20241,"QIM100E",1,2024,1,"4.4",67
"872",426553,"2832374B-C04B-4C0C-8DE5-2562F67F7404",20232,"MAT1620",6,2023,2,"4.2",57
"873",426553,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"3.5",42
"874",426554,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4",25
"875",426560,"C6D80CB3-5AE5-40AD-94A2-85205D675BEE",20231,"MAT1203",11,2023,1,"3.7",59
"876",426560,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"2.3",60
"877",426560,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"3.2",80
"878",426564,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"4.2",41
"879",426564,"38C9A27C-8505-4FAD-AF3B-4399C984F0A0",20233,"MAT1620",2,2023,3,"4.3",42
"880",426564,"AACCB6F3-EE7D-45E4-AB9A-B7980D91FAE1",20231,"MAT1203",14,2023,1,"4",39
"881",426564,"615639FC-BE49-4721-83F8-DD532FB53D6A",20231,"MAT1610",11,2023,1,"3.4",52
"882",426566,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"4.5",4
"883",426567,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.2",28
"884",426635,"1973D69A-8D85-4D51-AAA1-009F60D45DCB",20231,"MAT1203",12,2023,1,"2.1",67
"885",426635,"8E0F2E27-51BC-40B0-AB2C-320ACB406D1B",20231,"QIM100E",7,2023,1,"2.5",82
"886",426719,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"2.8",64
"887",426719,"0AEEF5F8-BA3C-42C1-8901-29ED83BE5AB5",20232,"MAT1620",8,2023,2,"3.8",65
"888",426719,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"3.4",46
"889",426730,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"4",16
"890",427041,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"4.9",1
"891",427122,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"4.6",64
"892",429432,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"4.8",32
"893",429444,"7BC78B7B-0DB2-429F-9307-ACD25D0E58DB",20231,"QIM100E",8,2023,1,"6",4
"894",429453,"6FC7B952-C2B8-4607-91E0-5A28BAAFC685",20232,"MAT1620",10,2023,2,"2.2",50
"895",429453,"CAE73D5E-6E11-4B42-A890-6CB60C62B755",20231,"MAT1620",8,2023,1,"2.9",11
"896",429454,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.3",23
"897",429467,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"3.9",41
"898",429467,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"5.6",19
"899",429971,"491B468F-6A46-4E3B-B8BA-730BA7A22CDD",20231,"MAT1203",7,2023,1,"5",23
"900",433515,"6FC7B952-C2B8-4607-91E0-5A28BAAFC685",20232,"MAT1620",10,2023,2,"5.9",4
"901",433515,"198E3878-AD6E-4F5E-BA68-B9DC0B2DF547",20231,"MAT1610",13,2023,1,"5.2",16
"902",433515,"9D11BE9E-8027-4A6A-89FF-CB67CEEDCF77",20231,"QIM100E",1,2023,1,"5.5",11
"903",433515,"918A23EF-467F-48FD-BF93-D50177321D55",20231,"MAT1203",3,2023,1,"6.2",8
"904",433516,"29FE73D1-25B3-469B-A18F-A9A9AB3FAED1",20232,"MAT1620",3,2023,2,"5.8",18
"905",433516,"198E3878-AD6E-4F5E-BA68-B9DC0B2DF547",20231,"MAT1610",13,2023,1,"4.5",33
"906",433516,"9D11BE9E-8027-4A6A-89FF-CB67CEEDCF77",20231,"QIM100E",1,2023,1,"4.2",77
"907",433516,"918A23EF-467F-48FD-BF93-D50177321D55",20231,"MAT1203",3,2023,1,"4.5",41
"908",433517,"0AEEF5F8-BA3C-42C1-8901-29ED83BE5AB5",20232,"MAT1620",8,2023,2,"5",33
"909",433517,"198E3878-AD6E-4F5E-BA68-B9DC0B2DF547",20231,"MAT1610",13,2023,1,"4.7",28
"910",433517,"9D11BE9E-8027-4A6A-89FF-CB67CEEDCF77",20231,"QIM100E",1,2023,1,"5.1",33
"911",433517,"918A23EF-467F-48FD-BF93-D50177321D55",20231,"MAT1203",3,2023,1,"5.5",19
"912",433646,"F54C199D-8DD2-4480-8F0B-1467179EA18A",20232,"MAT1620",2,2023,2,"3.4",61
"913",433646,"38C9A27C-8505-4FAD-AF3B-4399C984F0A0",20233,"MAT1620",2,2023,3,"4.8",26
"914",433646,"AC4F3A2E-0FB7-4AD5-A81A-84F65F88D4C9",20231,"MAT1610",14,2023,1,"4",54
"915",433646,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"5.3",11
"916",433646,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"4.6",39
"917",433648,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"4.2",16
"918",433648,"713D6C88-7DE1-4ACE-B028-2AF1816C7933",20241,"QIM100E",7,2024,1,"4.6",65
"919",433648,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"4.8",14
"920",433648,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"5.3",7
"921",433649,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"5.9",4
"922",433649,"35A8C736-DE1F-4CE8-B29A-2AAD3831F770",20231,"MAT1203",2,2023,1,"5.5",24
"923",433649,"E875C7E1-9283-4555-8764-2D9BB2B43E46",20231,"QIM100E",4,2023,1,"3",76
"924",433649,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"4.6",45
"925",433649,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"5.6",8
"926",433702,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"6.5",1
"927",433702,"07314BA2-E8D1-44AF-A1C6-BE68D8F68D33",20231,"QIM100E",99,2023,1,"6.3",1
"928",433702,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"6.8",1
"929",433702,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"5.9",3
"930",433703,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"4.9",9
"931",433703,"8E0F2E27-51BC-40B0-AB2C-320ACB406D1B",20231,"QIM100E",7,2023,1,"5.2",18
"932",433703,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"5.7",6
"933",433703,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"5.6",4
"934",433745,"971D1BC2-4602-4F26-A449-095C5504191F",20241,"MAT1620",4,2024,1,"5.1",2
"935",433745,"713D6C88-7DE1-4ACE-B028-2AF1816C7933",20241,"QIM100E",7,2024,1,"5.1",46
"936",433745,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"C",26
"937",433745,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"C",19
"938",433746,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"C",19
"939",433746,"07314BA2-E8D1-44AF-A1C6-BE68D8F68D33",20231,"QIM100E",99,2023,1,"C",5
"940",433746,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"C",26
"941",433746,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"C",19
"942",433747,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"C",19
"943",433747,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"4.8",32
"944",433747,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"C",26
"945",433747,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"C",19
"946",433818,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"6.1",2
"947",433818,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"6.4",2
"948",433818,"9D11BE9E-8027-4A6A-89FF-CB67CEEDCF77",20231,"QIM100E",1,2023,1,"5.4",17
"949",433818,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"6.1",2
"950",433819,"67215493-6AE0-4FEC-A01B-522013D93D86",20232,"MAT1610",9,2023,2,"4.2",24
"951",433819,"81C07BA6-51F6-4639-8507-9600AF431FB8",20241,"MAT1620",2,2024,1,"4.7",13
"952",433819,"198E3878-AD6E-4F5E-BA68-B9DC0B2DF547",20231,"MAT1610",13,2023,1,"3.4",53
"953",433819,"9D11BE9E-8027-4A6A-89FF-CB67CEEDCF77",20231,"QIM100E",1,2023,1,"4.5",70
"954",433819,"918A23EF-467F-48FD-BF93-D50177321D55",20231,"MAT1203",3,2023,1,"4.2",46
"955",433875,"C44B59A9-BAE4-4FBB-A636-124B1EF49F98",20232,"MAT1203",1,2023,2,"4.2",13
"956",433875,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"4.8",57
"957",433875,"E875C7E1-9283-4555-8764-2D9BB2B43E46",20231,"QIM100E",4,2023,1,"2.8",80
"958",433875,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"3.5",68
"959",433875,"38C9A27C-8505-4FAD-AF3B-4399C984F0A0",20233,"MAT1620",2,2023,3,"4.7",31
"960",433875,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"3",36
"961",433875,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"4.4",19
"962",433875,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"3.1",47
"963",433967,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"5",50
"964",433976,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"5.6",5
"965",433976,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"5.4",9
"966",433976,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"5.1",10
"967",434032,"2D8F38F1-CCC8-4E70-BE33-55FE1F941215",20241,"MAT1203",4,2024,1,"3",55
"968",434032,"A33554AE-30E1-4B40-A4AF-8F4B1E0E4789",20241,"MAT1620",8,2024,1,"3.6",8
"969",434032,"33E5000C-554A-48E9-B435-9069F9380DBE",20232,"MAT1610",7,2023,2,"3.1",15
"970",434032,"ABB2D29C-FD36-4D67-AC85-9A0901873AD3",20242,"MAT1620",9,2024,2,NA,1
"971",434032,"506901EB-5DC2-4880-8E95-C6D6AC79EF52",20233,"MAT1610",2,2023,3,"4.4",12
"972",434032,"8E1102C1-550B-4118-BF50-D5B42B2272B4",20242,"MAT1203",2,2024,2,NA,1
"973",434871,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"5.2",7
"974",434871,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"5.1",19
"975",434871,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"5.7",6
"976",434871,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"5.5",5
"977",434872,"1973D69A-8D85-4D51-AAA1-009F60D45DCB",20231,"MAT1203",12,2023,1,"2.6",64
"978",434872,"C44B59A9-BAE4-4FBB-A636-124B1EF49F98",20232,"MAT1203",1,2023,2,"1.9",19
"979",434872,"82C933BE-690F-4C5F-93AB-4CE0463449D5",20231,"MAT1610",10,2023,1,"3.4",62
"980",434872,"5D77B1EC-1EFF-4BE7-B983-554DE476DED4",20232,"MAT1610",1,2023,2,"4.6",15
"981",434872,"7BC78B7B-0DB2-429F-9307-ACD25D0E58DB",20231,"QIM100E",8,2023,1,"4.7",49
"982",434873,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"1.1",79
"983",434873,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"1.4",26
"984",434873,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"4.5",52
"985",434873,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"4",23
"986",434873,"BD6F50A5-BA18-41E4-BBA3-D32C00000903",20242,"MAT1203",8,2024,2,NA,1
"987",434873,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"1.3",51
"988",434874,"A4DE398B-4932-488F-8D5C-02DC4E9D6119",20231,"MAT1610",7,2023,1,"4.3",22
"989",434874,"0AEEF5F8-BA3C-42C1-8901-29ED83BE5AB5",20232,"MAT1620",8,2023,2,"5.7",12
"990",434874,"C871F377-3DDE-4D59-92DF-73368A930932",20231,"QIM100E",6,2023,1,"5",19
"991",434874,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"4.9",15
"992",434875,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"4.6",38
"993",434875,"2892D0EE-396A-4753-A520-22D4F4225E9A",20241,"MAT1620",6,2024,1,"4.5",12
"994",434875,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"4.1",44
"995",434875,"7C96BCD2-C49A-498F-A650-AF0782B7FF0E",20231,"MAT1203",13,2023,1,"4.4",44
"996",434875,"615639FC-BE49-4721-83F8-DD532FB53D6A",20231,"MAT1610",11,2023,1,"3.4",52
"997",434876,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"5.1",20
"998",434876,"2D56E59D-C869-4A3F-A918-C7DB76D8CECF",20231,"MAT1610",17,2023,1,"4.6",24
"999",434876,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"4.3",64
"1000",434876,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"4.7",26
"1001",434877,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"4.9",9
"1002",434877,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"4.8",27
"1003",434877,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"5",10
"1004",434877,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"5.2",9
"1005",434879,"E875C7E1-9283-4555-8764-2D9BB2B43E46",20231,"QIM100E",4,2023,1,"4.5",53
"1006",434879,"6FC7B952-C2B8-4607-91E0-5A28BAAFC685",20232,"MAT1620",10,2023,2,"4.6",17
"1007",434879,"FE60BD95-7BEA-4F86-B67F-76EED2212492",20231,"MAT1203",6,2023,1,"5.2",12
"1008",434879,"AFBF1989-402D-42C6-9A6B-979D9F8D6BE5",20231,"MAT1610",18,2023,1,"5.6",11
"1009",434880,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"5.4",9
"1010",434880,"67215493-6AE0-4FEC-A01B-522013D93D86",20232,"MAT1610",9,2023,2,"4.9",8
"1011",434880,"14B8BE59-FF71-4FF0-8EC6-5C5B7BA657ED",20231,"MAT1203",4,2023,1,"4.3",44
"1012",434880,"86C7C26C-7ED2-4F05-990D-8EA5EA83445C",20242,"MAT1620",7,2024,2,NA,1
"1013",434880,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"3.4",69
"1014",434880,"F62ADD7C-E1DE-483F-9218-ECF7095E8E2E",20231,"MAT1610",16,2023,1,"2.8",46
"1015",434881,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"4.2",16
"1016",434881,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"4.8",27
"1017",434881,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"4.9",13
"1018",434881,"B4C4D838-7235-43A8-BD24-F6697954E52B",20231,"MAT1203",99,2023,1,"4.1",15
"1019",434882,"1973D69A-8D85-4D51-AAA1-009F60D45DCB",20231,"MAT1203",12,2023,1,"3.9",60
"1020",434882,"F54C199D-8DD2-4480-8F0B-1467179EA18A",20232,"MAT1620",2,2023,2,"4.1",54
"1021",434882,"82C933BE-690F-4C5F-93AB-4CE0463449D5",20231,"MAT1610",10,2023,1,"4.3",56
"1022",434882,"92D23B1A-BC6B-4874-881E-A90B11944990",20232,"MAT1203",5,2023,2,"4.6",30
"1023",434882,"7BC78B7B-0DB2-429F-9307-ACD25D0E58DB",20231,"QIM100E",8,2023,1,"5",33
"1024",434883,"1973D69A-8D85-4D51-AAA1-009F60D45DCB",20231,"MAT1203",12,2023,1,"5.1",30
"1025",434883,"82C933BE-690F-4C5F-93AB-4CE0463449D5",20231,"MAT1610",10,2023,1,"4.7",46
"1026",434883,"7BC78B7B-0DB2-429F-9307-ACD25D0E58DB",20231,"QIM100E",8,2023,1,"4.4",67
"1027",434883,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4",59
"1028",434884,"316B9E6B-F545-4448-8C61-0A44E9EBB1E0",20231,"MAT1620",99,2023,1,"5",8
"1029",434884,"12FA7C20-4C8D-46AC-B577-5B6EE96DBBD1",20231,"QIM100E",5,2023,1,"5.4",10
"1030",434884,"491B468F-6A46-4E3B-B8BA-730BA7A22CDD",20231,"MAT1203",7,2023,1,"6",6
"1031",434884,"7B74C93B-24CA-4683-87D5-C58937380574",20231,"MAT1610",99,2023,1,"4.7",16
"1032",434885,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"4.9",13
"1033",434885,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"4.2",41
"1034",434885,"C70CBA88-AADA-4912-AE40-35B65EC32AFF",20231,"MAT1203",8,2023,1,"5.2",21
"1035",434885,"81CDDAAA-FCFB-4556-ABC6-3F56AE627B0D",20231,"MAT1610",20,2023,1,"1.3",58
"1036",434885,"12FA7C20-4C8D-46AC-B577-5B6EE96DBBD1",20231,"QIM100E",5,2023,1,"5.1",21
"1037",434886,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"4.3",51
"1038",434886,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"4.5",28
"1039",434886,"81C07BA6-51F6-4639-8507-9600AF431FB8",20241,"MAT1620",2,2024,1,"5",9
"1040",434886,"7C96BCD2-C49A-498F-A650-AF0782B7FF0E",20231,"MAT1203",13,2023,1,"4",51
"1041",434886,"615639FC-BE49-4721-83F8-DD532FB53D6A",20231,"MAT1610",11,2023,1,"3.5",49
"1042",434887,"1973D69A-8D85-4D51-AAA1-009F60D45DCB",20231,"MAT1203",12,2023,1,"6.7",2
"1043",434887,"82C933BE-690F-4C5F-93AB-4CE0463449D5",20231,"MAT1610",10,2023,1,"6.4",5
"1044",434887,"7BC78B7B-0DB2-429F-9307-ACD25D0E58DB",20231,"QIM100E",8,2023,1,"4.9",36
"1045",434887,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"6.4",5
"1046",434888,"8E0F2E27-51BC-40B0-AB2C-320ACB406D1B",20231,"QIM100E",7,2023,1,"4.8",41
"1047",434888,"3E9D5473-DE72-4CCA-B8DB-9CBC50FC4F8B",20231,"MAT1203",10,2023,1,"4.1",50
"1048",434888,"29FE73D1-25B3-469B-A18F-A9A9AB3FAED1",20232,"MAT1620",3,2023,2,"4.3",70
"1049",434888,"983A9488-F8B4-44AD-BBD9-C2BFE5BE33DC",20231,"MAT1610",8,2023,1,"4.1",44
"1050",434889,"C44B59A9-BAE4-4FBB-A636-124B1EF49F98",20232,"MAT1203",1,2023,2,"1.3",20
"1051",434889,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"4.8",57
"1052",434889,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"3.7",54
"1053",434889,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"1.5",72
"1054",434889,"AE6DABF6-61B2-4F32-B2E3-3F965AF7EBC1",20233,"MAT1610",3,2023,3,"3.2",39
"1055",434889,"3D2BAE3A-23A8-448F-9A56-49DFF826B7DC",20241,"MAT1203",9,2024,1,"1.2",76
"1056",434889,"93447C89-E473-406B-8391-A9B479CDD3BE",20241,"MAT1610",6,2024,1,"2.3",8
"1057",434889,"7C96BCD2-C49A-498F-A650-AF0782B7FF0E",20231,"MAT1203",13,2023,1,"1.5",62
"1058",434889,"615639FC-BE49-4721-83F8-DD532FB53D6A",20231,"MAT1610",11,2023,1,"1.9",62
"1059",434890,"1973D69A-8D85-4D51-AAA1-009F60D45DCB",20231,"MAT1203",12,2023,1,"4.3",52
"1060",434890,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"4.6",40
"1061",434890,"82C933BE-690F-4C5F-93AB-4CE0463449D5",20231,"MAT1610",10,2023,1,"4.5",50
"1062",434890,"7BC78B7B-0DB2-429F-9307-ACD25D0E58DB",20231,"QIM100E",8,2023,1,"4.5",63
"1063",434891,"2832374B-C04B-4C0C-8DE5-2562F67F7404",20232,"MAT1620",6,2023,2,"4.8",33
"1064",434891,"14B8BE59-FF71-4FF0-8EC6-5C5B7BA657ED",20231,"MAT1203",4,2023,1,"5.5",24
"1065",434891,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"4.6",49
"1066",434891,"F62ADD7C-E1DE-483F-9218-ECF7095E8E2E",20231,"MAT1610",16,2023,1,"5.2",12
"1067",434892,"2A1AE5C7-C169-495C-9F42-10DEE1E0B62F",20232,"MAT1620",4,2023,2,"5.3",35
"1068",434892,"E875C7E1-9283-4555-8764-2D9BB2B43E46",20231,"QIM100E",4,2023,1,"3.6",64
"1069",434892,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"6.3",4
"1070",434892,"2D56E59D-C869-4A3F-A918-C7DB76D8CECF",20231,"MAT1610",17,2023,1,"4.6",24
"1071",434892,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"5.3",14
